"","Time","SSC.H","SSC.A","FSC.H","FSC.A","SSC.B.H","SSC.B.A","BV421.A","eFluor.450.A","LIVE.DEAD.Blue.A","BV480.A","BV510.A","BV570.A","Super.Bright.645.A","BV711.A","BV785.A","BB515.A","Alexa.Fluor.532.A","PerCP.A","BB700.A","PE.A","PE.Texas.Red.A","PE.Cy5.A","PE.Alexa.Fluor.700.A","PE.Cy7.A","Alexa.Fluor.647.A","Alexa.Fluor.700.A","APC.Cy7.A","FileName","Tetramer_Positive","Tetramer_Positive_AllSheet"
"56",2.17729998,316163,313648.563,1289222,1379028.75,263166,302362.25,789.713013,2702.77246,2405.35278,23517.4512,1397.74829,2898.27856,1452.50195,8654.66113,674.573059,301.767639,18585.8086,948.21521,1381.20264,875.394592,76761.1094,-2061.5896,2288.78809,9187.09473,1062.15515,306.999603,105157.195,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"57",2.21479988,324653,336717.469,1593118,1708342.38,302033,357964.125,1001.1358,904.589966,2965.38159,28938.9102,2318.71387,2365.73413,944.352783,13844.9512,1377.54956,878.428894,6799.97461,5371.06396,1300.6051,549.86084,91280.0625,-88.146851,-768.39709,24023.4531,707.842773,883.227783,45063.8984,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"58",2.28139997,292654,307954.156,1494739,1585073.63,307910,345128.094,815.283386,973.003296,2360.93237,27404.3691,1406.21924,13044.498,903.13092,11393.6621,1928.53589,2835.25635,11249.4648,-132.27762,945.184143,102.6595,68.7335358,430.263885,684.868408,19455.3789,771.700073,115.064995,9724.82129,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"59",2.29999995,290226,310112.75,1327962,1407060.88,252169,298931.125,1231.6012,382.746521,2356.25,31692.2207,932.440552,1979.07959,749.679871,8111.89648,1685.83179,3258.73828,3913.09912,2538.83545,5054.29834,-303.39279,74078.4219,-34.572235,11986.3467,12047.0039,882.28833,66.8353653,45619.1797,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"60",2.30060005,271431,290528.906,1478969,1594001.5,257673,316234.125,1086.96545,1708.06116,2463.5144,34988.5117,1092.19641,1255.00781,191.229065,23628.9336,-639.24591,-371.39624,4984.79248,522.411804,426.957489,2092.91724,101686.117,1708.98206,23492.2988,6645.90381,61.0832977,34.9835587,53202.207,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"61",2.30970001,464818,509999.375,1657462,1710789,506098,594734.313,1196.57202,757.118286,3586.37549,44890.6328,1276.25183,1669.90869,575.791748,14395.959,1626.12769,2741.55273,5098.58545,4088.7627,5163.05859,226.387299,134068,-812.7616,5635.60693,11115.8848,974.103638,663.841858,14908.7832,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"62",2.41439986,330362,348147.156,1465139,1546809.88,296311,345958,1648.45105,1339.88074,2086.47803,15881.8574,-1.2253418,34385.9648,713.212219,4410.05811,670.243042,10578.3594,4793.52441,-413.10596,-7.8190308,-527.44281,-792.83691,890.729614,137.031708,8957.8418,397.232666,-163.7236,34735.2461,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"63",2.47029996,422069,440772.125,1021715,1111361.63,232334,285726.5,1116.29785,1217.46716,2832.89111,35094.6797,4019.18066,2358.03906,2333.08521,12187.6934,2042.24854,127.517456,5163.62256,2037.55371,6024.29346,152.002243,-393.11176,75.7925873,210.689407,6378.71387,487.380554,840.255615,32303.2266,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"64",2.54009986,352762,376816.813,1454869,1534616.88,428714,488235.969,787.424133,443.703247,2383.36304,19172.0566,1606.03479,2277.99097,520.073181,9161.69336,-574.117,1291.17285,3259.39502,2242.61572,4050.9436,-34.363007,68778.1563,-46.113861,2755.34229,6728.04443,435.83075,600.427246,17.7790527,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"65",2.57819986,295656,295627.031,1394475,1492182.5,253137,297066.5,1785.24634,2413.57471,1846.56836,28513.6582,439.374023,3138.5293,1016.1084,7238.12207,1382.84229,884.108154,11878.6943,1467.59314,130.350067,-166.50009,93903.3203,-1916.3342,910.558411,11757.332,1058.18079,135.778046,97921.6094,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"66",2.60479999,335001,347824.781,1180683,1249024.75,298588,354939.094,1301.92993,709.282837,2339.96973,26675.4863,1991.60217,2307.32178,1813.36523,19606.3789,-484.23492,616.365723,7725.42529,4837.61621,1117.46729,-264.97012,89293.7734,651.236755,3151.23047,12484.6885,255.671951,938.832397,61416.5938,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"67",2.62689996,398773,420352.375,1491733,1557465.88,355611,405848.188,976.793335,4144.04199,2323.86108,31158.9316,517.911377,3269.38867,2356.80713,12658.0234,1420.29614,-375.26965,16084.2832,-521.36029,-961.40729,-739.58325,99702.4063,800.464294,2177.32178,17998.9863,619.011536,348.749603,104344.078,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"68",2.64669991,289734,307311.25,1307304,1376700.38,264041,300983.063,1629.88513,3155.29541,1458.54126,29997.8008,-667.66553,2983.27197,925.637817,11646.5117,1196.70239,1161.97485,13693.6289,3157.5166,-3213.7896,470.056396,86185.1641,-1515.4369,3722.42578,13276.4795,923.7547,552.919678,123880.086,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"69",2.648,266710,293977.469,632645,709305.313,274093,321633.75,1244.98169,1021.18677,1650.82043,35694.875,1060.16687,2355.79346,1877.85474,16699.3594,1664.15454,981.114929,4627.84473,1188.23157,-1061.0247,1892.34412,80724.1641,116.111755,7570.25391,6636.09961,559.123474,194.936401,26798.9844,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"70",2.65260005,424506,459751.344,1469526,1537671.63,390877,464834.625,397.739166,1204.729,3045.15601,51059.7734,-614.43848,3991.55713,883.217041,24313.0684,-301.83478,586.126587,8522.37695,3530.33643,2570.23535,1696.11707,89606.75,698.479492,17574.8574,12032.4697,-7.4042053,-76.297981,14710.8008,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"71",2.66919994,323682,327847.531,1401513,1542164.5,235356,281996.313,1140.53613,3045.18726,2195.69849,25335.7852,1290.04749,2246.27197,737.747559,13569.7285,51.7475586,902.000244,8046.91943,88.0193329,0.32052612,298.592865,80844.6797,-453.37195,1231.77808,14056.5596,716.889221,969.437317,51336.5352,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"72",2.68379998,503363,514955.094,1415595,1531729.25,382518,465002.438,1784.4751,791.80658,3188.9375,2118.27466,3289.4541,47844.7813,273.007629,1364.90088,805.212097,553.734741,8981.16992,1573.23157,-38.819397,-551.97449,71.3514557,-4.9888916,712.134888,9945.59766,879.442688,740.1073,36927.9102,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"73",2.71549988,737157,782337.813,955335,1055076.13,652251,774085.438,1786.19238,59.5228271,4108.1416,2324.99414,1637.54248,45448.3828,1077.80627,856.178467,209.826385,1893.42822,10710.9111,2354.57764,111.92247,-1147.8728,-490.1217,-156.07632,820.02948,22458.8477,284.139832,558.805359,1601.77051,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"74",2.73769999,216368,248484.125,1448445,1524080.88,290903,357643.563,-133.1561,1427.18909,3106.57642,24684.8125,703.83252,32826.5117,395.368164,16566.9688,3217.64795,918.85022,10701.1797,3253.64551,2207.90161,2508.30249,395.138489,273.509583,1362.66736,7952.18018,551.54303,1635.15674,1757.2738,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"75",2.74580002,440182,469482.219,999867,1083693.13,325402,379382.219,1979.82739,18.0130615,2369.13525,3083.95361,1949.44421,25480.8223,1600.8291,516.855347,1443.25195,1050.28552,6126.35156,292.095032,143.767944,-894.98248,-174.19597,255.946136,600.216064,8890.51074,88.1578979,724.473022,20854.2734,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"76",2.86039996,389847,402354.469,1257718,1368087.88,327134,378720.781,1554.72754,2282.45874,2286.18115,20803.0762,984.255005,1836.58057,1413.94702,4190.3252,1056.07092,680.945679,13113.0283,-106.24893,561.109619,1353.63062,52439.0625,-131.03104,-517.59326,11123.1201,884.430054,461.823212,48588.4844,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"77",2.90869999,289168,298465.375,1524593,1639481.25,292304,339096.188,872.664978,2967.72363,2473.72681,28683.8809,618.511353,2607.97412,1256.73267,11320.9531,1361.49951,1145.2821,11372.0137,781.563904,324.356964,896.590393,92982.4688,-438.47644,333.620514,21663.8711,582.467773,501.473358,72611.8125,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"78",2.91739988,328572,342756.531,1453121,1538584.88,288347,338473.281,1330.90112,279.100586,2922.42407,38982.0078,2178.42017,1817.3468,1102.50671,13560.5176,364.045807,1250.00745,5755.14258,176.279663,674.098511,-187.99745,80518.9766,300.441986,12358.9805,5899.2959,558.739502,-226.04727,18240.4512,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"79",2.95569992,206087,219609.969,1401223,1467993.5,232443,263867.75,1549.11389,642.224304,1706.50488,17928.6445,-109.96313,2311.47192,707.429749,2870.86694,-128.79205,1484.53955,5461.80664,1392.19775,-875.66949,1612.7373,63106.7383,-231.31094,21575.6016,6929.58887,196.443619,-188.17258,62205.0508,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"80",2.96619987,160179,162051.109,1372238,1414541.38,195263,214425.922,1301.65308,979.58313,1487.27478,23201.9277,-485.72485,2101.6377,700.321533,1940.79602,-516.96307,-210.13879,2786.97949,415.484619,14.828186,307.561096,47236.3594,1130.91309,163.049637,13525.0508,409.093384,220.176361,40101.668,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"81",3.04289985,359013,385784.563,1613437,1695256.38,385737,459190.875,560.562927,1637.0531,3698.65259,41674.3906,2325.55493,2083.1355,128.408142,9552.67188,734.72998,665.460022,6291.70361,5438.26367,1397.11475,1965.03027,114850.672,1574.73645,11512.7988,12354.583,-62.755661,577.983948,51427.2734,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"82",3.06359982,365407,378334.375,1400399,1507855.88,295420,355098.063,1678.09644,1297.47192,2561.09229,13174.3057,3688.35645,39491.668,1601.9585,10962.7207,937.90094,2217.99072,6744.43408,707.817444,-99.879578,510.892853,-408.96967,-180.66376,974.498657,13631.2012,933.643921,297.122589,91239.8672,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"83",3.13999987,264144,277948.875,1402898,1474770.25,296640,324397.25,1209.79712,599.175537,2003.29065,23090.4531,45.9003906,2989.37549,1460.28223,4280.43164,1989.12061,533.424011,6935.66016,769.578857,-810.92413,609.67218,51275.7383,1196.56152,25370.6563,8537.29102,469.500916,498.682892,63624.6758,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"84",3.15329981,442683,466195.594,1473217,1582622.88,505335,578971.375,1453.33691,-476.33057,3077.27417,23649.7188,981.590698,1904.50781,-931.64301,6796.95215,956.469116,3004.22363,5031.06982,6258.04199,11436.752,1111.96448,101141.828,1432.94421,2381.74707,4825.8833,375.611267,803.113464,123.521973,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"85",3.17879987,316049,319779.813,1574304,1690950,317407,368848,1126.58179,2673.63745,2331.24854,31884.1738,546.699463,2598.07007,1317.01721,11806.8145,1087.21094,3370.68457,12294.2393,230.290924,499.305603,743.526367,89097.0313,26.6781769,1946.63867,18231.1973,-69.075302,749.906189,61263.1289,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"86",3.1882,223852,234435.672,1590801,1654157.25,353675,383886.406,1535.80896,1598.9679,1902.70044,17733.8262,1004.70654,1343.90649,-435.10797,5096.69971,-271.60474,2377.24536,9871.60645,56.1000824,-130.84769,184.473068,67514.3594,461.534668,2852.86475,17342.832,707.979309,784.349487,66036.1484,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"87",3.2026,298149,315278.281,1522484,1580293.75,253236,295511.313,1455.39807,426.291321,2534.40063,25255.6328,1391.41968,2376.32056,1340.84644,21528.3887,1988.58228,2709.25879,4776.04199,2183.0542,1946.8855,62.8417664,75423.2813,135.036224,2146.56982,6104.73486,467.633911,385.697723,8070.65234,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"88",3.26160002,422932,440138.094,553334,588092.063,257336,315700.063,1989.72803,547.710693,2179.37305,25967.1895,2355.59326,2817.62109,1480.40454,13185.0391,780.514038,3248.96387,7859.25293,1102.65869,-406.88776,-754.05847,77871.4453,-1373.6454,2191.25,12240.5088,721.562317,785.055664,24918.4766,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"89",3.30589986,489988,516458.281,1011674,1101014.88,378892,427994.719,763.934143,814.365723,2686.77588,2099.40137,3594.73706,31749.0664,2255.97461,1800.94666,3300.56323,2124.11621,7934.40479,3018.33496,2476.59741,-530.4884,-28.974197,1016.87994,-591.24072,10678.0996,75.4089737,1293.03235,381.759155,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"90",3.31410003,290118,312354.625,1541791,1613835,356993,414856.188,514.244934,1504.33496,3449.55713,31954.5098,1175.38025,1608.70337,14.8653564,27438.625,-83.705505,714.504456,4302.19482,2155.9458,435.095337,1112.00916,78265.7109,1452.48792,17837.5859,7633.25586,575.01593,1051.79858,117193.656,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"91",3.31509995,346217,360558.438,1276860,1382036.13,296226,341074.281,2003.52905,1895.203,2937.7085,26105.0254,2607.91113,12480.7051,599.269897,12332.4883,858.359192,601.965088,8056.69824,551.950073,-407.55255,5541.96533,-433.80573,-260.37653,998.512268,8414.70801,614.763123,379.101837,91855.0391,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv","CP11","20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+Tetramer-All.csv"
"92",3.35899997,381486,387634.219,1653116,1801835.5,292261,370368.469,783.767578,962.891846,3326.12158,38395.4961,1859.19653,2665.08203,613.237,17023.0859,1088.36475,500.681091,8138.93604,789.91626,790.645996,738.551941,83818.3672,140.180847,15009.3105,10286.8945,705.764709,150.349091,129773.555,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"93",3.38269997,477426,506625.281,1096661,1216877.13,432108,512168.594,1535.93262,107.588745,3045.03418,3616.83887,4785.979,24863.4063,2343.45435,881.02063,1652.7373,1612.44409,9751.26855,124.31189,172.321533,1109.77368,218.425613,-57.66803,702.299072,11516.9229,521.371277,413.874176,2840.64404,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"94",3.39229989,193130,206668.875,1053646,1124961.13,215627,239993.703,1959.06702,-1571.8337,17035.9609,14227.8223,-1256.0413,2275.1062,709.50769,4760.88086,929.36792,-81.817993,5331.7085,297.419495,-1482.2192,673.358521,51645.3516,855.060547,2998.87012,6677.85059,584.637573,138.726486,8434.99414,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"95",3.43019986,349205,353308.875,1405595,1542055.63,304960,360511.719,945.199097,4399.24609,1679.18921,31096.9395,515.763672,2244.4082,362.775879,14772.9766,-1189.6787,2857.79932,17466.4746,709.996704,-312.65283,823.488892,95714.5625,-992.88245,1462.68176,13766.9219,693.533264,912.194153,88384.6484,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"96",3.43039989,383275,408157.781,1363076,1425064.75,391191,446384.375,1514.97449,1888.04224,1801.02417,26664.5039,159.61377,3131.18018,2396.43481,17521.2617,1237.23804,2766.82227,14509.2881,-608.56042,-337.0473,335.718628,87170.4766,719.299683,616.440735,19653.1895,594.321045,324.610565,54830.1523,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"97",3.44199991,256088,275363.938,1510898,1572769.75,289892,329887.281,1261.62292,688.411743,2297.04395,33611.1172,935.45752,2058.80566,1392.75232,14748.3906,1060.69446,1613.18823,6695.80029,-459.34052,192.499603,294.760376,64315.6836,76.1426849,3598.50928,21915.7031,544.71582,111.264442,30165.1152,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"98",3.51009989,211833,225754.531,1440268,1485970.25,251921,288456.906,1200.27478,1070.49182,1813.67395,26435.873,1109.0166,1077.11633,687.0271,5025.9209,388.507874,994.316589,3526.34961,2576.57666,-221.23785,1261.01721,68928.2109,390.855316,458.597931,32233.8965,629.975769,-2.0222397,86975.9609,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"99",3.5158999,348447,360588.031,1505454,1560772.38,338006,384783.406,2652.47876,2434.66553,1486.54443,28630.8711,-547.33521,2562.20264,1445.59106,12324.3262,1431.97437,631.659973,13148.1729,613.200562,31.5587158,-585.21234,73753.7344,-1196.3949,2790.01514,15279.833,1403.73425,786.7229,148688.625,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"100",3.54279995,270322,277363.125,1327064,1411316.25,267845,307348.25,1570.23401,1638.69775,1661.99622,14763.1475,563.518066,2861.54785,1375.75171,12373.4531,1115.30029,605.802246,13199.2393,-823.89166,26.9891052,458.669067,69297.3047,1374.15063,5222.25879,10251.7021,266.769592,724.067627,65699.0469,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"101",3.56389999,207604,213415.047,1329855,1363114.5,197119,218454.125,966.591125,400.770264,1839.82178,17072.5879,-679.77051,2820.07007,945.96521,1711.70471,832.117615,5496.97998,9163.49414,822.328796,360.516174,318.986786,64493.5859,-1146.2209,3200.50488,8237.68164,306.972534,376.144196,28741.3203,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"102",3.57589984,329255,336067.5,1687537,1789870.38,285184,344225.719,2388.85767,2503.94336,2498.86182,30630.8027,1198.58289,1684.02429,1110.15332,21561.7227,-253.7348,701.510437,12856.8438,149.685242,1507.5144,1065.29285,113790.844,-797.50403,-985.1615,17077.2227,857.816101,343.123505,136145.453,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"103",3.57819986,368009,376561.781,686028,752281.125,280469,326735.5,1384.97119,720.256348,1921.98779,2529.5249,2867.74829,3087.84106,612.750549,909.129578,574.740601,505.17627,14098.8135,-262.56305,-70.948273,176.286575,321.407959,460.043304,1727.07202,492.283203,128.253754,846.814148,1898.5863,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"104",3.6007998,274057,288769.75,1576612,1665873.63,272415,312457.25,1649.98218,-72.090332,2570.89868,10806.0889,913.802734,19885.832,459.805969,7525.05762,1425.66138,8917.44434,4851.79443,500.739441,-192.65363,1256.31628,394.788666,-235.13568,685.368286,32544.6563,454.133667,225.831299,32832.9063,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"105",3.60529995,396024,433171.75,1470429,1521596.25,354224,423747.594,1691.16101,111.175476,3196.88306,33316.375,1189.3988,30698.0293,1040.08887,12082.9609,2751.25293,-257.24878,4454.48486,2907.39893,1202.86487,-799.89471,179.736847,3.8327179,810.259766,9951.23242,1115.6001,1311.98413,192.314026,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"106",3.67259979,145096,155873.875,1400470,1526480.25,207975,242426.234,935.766968,2311.92285,1714.76306,8918.33691,807.650879,26546.125,1334.84583,14951.6582,-268.92902,2652.0293,6354.76563,-320.21417,-101.90329,2758.7583,506.958618,1116.84814,333.742035,10138.3867,673.220154,502.316376,87372.3203,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"107",3.69039989,327678,328055.438,1139857,1233034.13,228872,268194.031,1277.13965,2040.69873,1811.54736,24375.707,1208.67212,2592.9939,1482.01135,8942.24023,-429.03204,6325.42188,13749.9033,603.03595,-76.070221,1634.69287,81247.1328,-1689.0757,460.582397,12074.0654,638.79071,458.08493,78175.7578,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"108",3.69579983,299986,308307.281,1360588,1430741.38,227651,268371.688,1283.34937,1224.86975,1626.74438,28134.0742,760.433716,2636.06372,1995.78125,11697.2949,1746.31812,191.750427,7892.28369,66.1935272,698.924927,-455.9238,78052.9375,201.265533,1550.71082,8203.73535,1680.97693,386.928925,95710.8359,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"109",3.70659995,232347,226070.594,746428,814372.063,163632,185408.313,1754.68774,1757.6106,1179.30688,23077.0977,-500.97876,2928.72314,760.271606,4169.13379,-427.5921,-155.76001,11623.1465,-215.44861,914.575989,-398.53915,80454.7891,-301.76483,6821.97754,12883.0479,495.412842,-346.49405,109360.508,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"110",3.73779988,234992,245972.078,789071,857950.063,219030,248564.188,968.593994,1350.74536,1518.79309,43133.9141,695.987305,2391.64404,1579.93774,12986.4277,5821.72217,636.343567,15795.8135,4054.7417,-1260.0205,1636.22498,89653.2031,384.758545,4774.14404,17977.1777,551.43927,926.108765,42177.2227,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"111",3.74039984,508455,537362.625,852977,956236.188,456051,513158,10618.9766,-533.18469,2384.80054,89749.4297,643.499756,1427.87,884.499207,-160.04456,364.462036,1369.06201,4983.92041,4545.14893,2719.84351,5876.35596,82304.9609,202.740982,35895.3711,104808.805,811.653992,810.881042,62483.5156,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv","CP11","20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+Tetramer-All.csv"
"112",3.76279998,617087,644257.875,938729,1053981.88,465234,562351.688,2606.05225,16.3764648,3190.52344,3105.61182,1466.83191,52070.2344,352.320984,374.26062,15672.7461,1064.23181,10425.3564,177.715973,682.486328,-1906.7068,-852.40619,-102.8121,296.686707,15520.8662,585.761414,905.515564,1970.21912,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"113",3.82449985,365331,364922.031,1463723,1573156.38,280746,328597.688,716.22644,4315.13574,2474.87988,28739.2188,1911.12622,1879.02332,458.2146,16093.3711,587.380554,1256.30981,15433.5293,786.400452,809.60968,-748.29669,88182.0156,-1654.9557,2291.5293,16907.4492,955.245361,478.432831,99271.9922,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"114",3.84209991,263778,273104.219,1548008,1612141.88,259549,295725.656,1422.52173,1512.30176,2170.02002,24554.4609,337.577148,2501.31445,1556.37683,8828.45508,317.748962,2457.30176,9465.22754,-495.52948,536.604309,2547.36548,73186.5234,-176.45557,675.162842,22573.709,389.889465,-246.43179,55513.957,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"115",3.86369991,567782,625891.563,1366661,1493303.38,381812,479162.656,2026.40723,758.533569,3211.67529,101923.805,652.764526,3333.05493,2712.63916,50147.1289,1600.44312,10192.084,5449.76611,2515.31055,-1307.4919,-1338.0022,154069.813,792.508728,6907.08789,22872.1016,518.958557,167.484467,47004.5898,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"116",3.86529994,369093,390389.375,1300386,1402473.75,358874,417557.563,1323.28967,1634.06641,2399.31567,26301.4277,983.225098,1154.20728,1194.81982,17854.0039,1258.27051,1743.52454,13896.9492,-258.84515,-516.8031,3399.99756,99480.7031,2687.30981,-274.63269,34907.9297,3869.28442,752.081055,62468.6211,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"117",3.89339995,340818,382843.531,1611951,1676496.25,408836,484441.719,2091.22217,352.165344,2923.55786,44776.8789,1698.16162,2361.88428,-90.238708,18683.3711,217.481842,7684.73877,9630.75684,5483.8623,1391.98975,270.93161,111769.492,-547.69257,7664.33398,35878.6172,411.803589,517.357605,15524.2861,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"118",4.02320004,413633,416889.969,484835,558751.938,297033,344149.906,1819.80701,2111.86963,1457.16174,22299.6816,100.040771,32602.832,-65.088562,7832.36279,646.854248,1954.6521,7590.44434,1232.3562,797.973694,-1675.4547,-186.86882,-886.10571,1495.22998,13354.7295,980.324219,420.197205,23627.9102,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"119",4.04139996,339107,353042,1261016,1366498.13,404004,475124.063,1122.57446,749.57251,2756.23926,28160.877,2989.26587,664.207764,540.741882,17685.9727,1705.65479,3636.14795,5824.20898,2154.85352,-40.597687,2281.94019,85850.8906,-263.31342,12516.2832,5658.17383,196.810074,191.813904,2584.58521,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"120",4.05709982,537634,564687.938,956847,1109727.75,385625,509113.188,1103.52563,440.409424,2582.95361,23996.5566,1723.53796,2033.48633,896.641602,17241.8555,-399.6767,3741.88037,3489.79492,4265.82031,5233.81445,2998.31543,78679.4766,864.048462,6259.15381,18375.4043,406.237915,331.895203,2218.74976,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
